timestamp,train_id,sensor_type,value,unit,status,location,last_calibration
2025-09-10 02:31:08,T004,Air_Compressor,44.23,units,Normal,Car_2,2025-07-04
2025-09-10 02:31:08,T004,Wheel_Wear_Sensor,43.59,units,Normal,Car_2,2025-06-16
2025-09-10 02:31:08,T005,Door_Sensor,0.0,status,Normal,Car_4,2025-06-12
2025-09-10 02:31:08,T005,Brake_Pressure,5.82,bar,Warning,Car_4,2025-08-31
2025-09-10 02:31:08,T005,HVAC_Temperature,20.6,°C,Alert,Car_1,2025-07-26
2025-09-10 02:31:08,T005,Battery_Voltage,74.4,V,Normal,Car_4,2025-07-01
2025-09-10 02:31:08,T005,Axle_Temperature,71.1,°C,Overheating,Car_2,2025-08-27
2025-09-10 02:31:08,T005,Vibration_Monitor,18.43,units,Normal,Car_1,2025-09-08
2025-09-10 02:31:08,T005,Pantograph_Status,75.79,units,Normal,Car_4,2025-07-07
2025-09-10 02:31:08,T005,Traction_Current,38.8,units,Normal,Car_3,2025-06-13
2025-09-10 02:31:08,T005,Air_Compressor,0.47,units,Normal,Car_2,2025-07-21
2025-09-10 02:31:08,T005,Wheel_Wear_Sensor,54.54,units,Alert,Car_3,2025-06-25
2025-09-10 02:31:08,T006,Door_Sensor,1.0,status,Door Open,Car_4,2025-08-09
2025-09-10 02:31:08,T006,Brake_Pressure,6.1,bar,Normal,Car_4,2025-08-30
2025-09-10 02:31:08,T006,HVAC_Temperature,23.7,°C,Normal,Car_2,2025-07-06
2025-09-10 02:31:08,T006,Battery_Voltage,71.1,V,Low Voltage,Car_4,2025-08-29
2025-09-10 02:31:08,T006,Axle_Temperature,47.6,°C,Normal,Car_3,2025-08-06
2025-09-10 02:31:08,T006,Vibration_Monitor,58.35,units,Warning,Car_4,2025-06-19
2025-09-10 02:31:08,T006,Pantograph_Status,51.34,units,Normal,Car_4,2025-08-27
2025-09-10 02:31:08,T006,Traction_Current,97.4,units,Normal,Car_1,2025-08-18
2025-09-10 02:31:08,T006,Air_Compressor,43.02,units,Normal,Car_1,2025-06-17
2025-09-10 02:31:08,T006,Wheel_Wear_Sensor,43.05,units,Normal,Car_1,2025-07-27
2025-09-10 02:31:08,T007,Door_Sensor,1.0,status,Door Open,Car_2,2025-08-21
2025-09-10 02:31:08,T007,Brake_Pressure,6.19,bar,Warning,Car_3,2025-07-28
2025-09-10 02:31:08,T007,HVAC_Temperature,24.4,°C,Normal,Car_4,2025-08-22
2025-09-10 02:31:08,T007,Battery_Voltage,70.2,V,Low Voltage,Car_3,2025-09-04
2025-09-10 02:31:08,T007,Axle_Temperature,60.5,°C,Normal,Car_1,2025-07-16
2025-09-10 02:31:08,T007,Vibration_Monitor,77.03,units,Normal,Car_2,2025-07-24
2025-09-10 02:31:08,T007,Pantograph_Status,8.85,units,Normal,Car_2,2025-08-23
2025-09-10 02:31:08,T007,Traction_Current,8.25,units,Alert,Car_1,2025-07-15
2025-09-10 02:31:08,T007,Air_Compressor,40.61,units,Normal,Car_1,2025-07-21
2025-09-10 02:31:08,T007,Wheel_Wear_Sensor,34.41,units,Normal,Car_3,2025-08-25
2025-09-10 02:31:08,T008,Door_Sensor,0.0,status,Normal,Car_4,2025-07-03
2025-09-10 02:31:08,T008,Brake_Pressure,6.07,bar,Normal,Car_3,2025-06-25
2025-09-10 02:31:08,T008,HVAC_Temperature,20.4,°C,Alert,Car_2,2025-06-29
2025-09-10 02:31:08,T008,Battery_Voltage,77.7,V,Normal,Car_3,2025-08-01
2025-09-10 02:31:08,T008,Axle_Temperature,73.9,°C,Overheating,Car_2,2025-06-14
2025-09-10 02:31:08,T008,Vibration_Monitor,29.82,units,Normal,Car_1,2025-08-10
2025-09-10 02:31:08,T008,Pantograph_Status,74.46,units,Normal,Car_1,2025-07-01
2025-09-10 02:31:08,T008,Traction_Current,52.93,units,Normal,Car_3,2025-06-30
2025-09-10 02:31:08,T008,Air_Compressor,38.5,units,Normal,Car_4,2025-06-25
2025-09-10 02:31:08,T008,Wheel_Wear_Sensor,36.85,units,Normal,Car_3,2025-09-07
2025-09-10 02:31:08,T009,Door_Sensor,1.0,status,Door Open,Car_2,2025-08-09
2025-09-10 02:31:08,T009,Brake_Pressure,5.81,bar,Warning,Car_3,2025-08-28
2025-09-10 02:31:08,T009,HVAC_Temperature,27.0,°C,Alert,Car_1,2025-09-01
2025-09-10 02:31:08,T009,Battery_Voltage,75.1,V,Normal,Car_4,2025-07-15
2025-09-10 02:31:08,T009,Axle_Temperature,75.2,°C,Overheating,Car_1,2025-07-06
2025-09-10 02:31:08,T009,Vibration_Monitor,17.28,units,Normal,Car_4,2025-08-04
2025-09-10 02:31:08,T009,Pantograph_Status,3.73,units,Normal,Car_3,2025-07-09
2025-09-10 02:31:08,T009,Traction_Current,15.82,units,Alert,Car_3,2025-07-24
2025-09-10 02:31:08,T009,Air_Compressor,79.99,units,Normal,Car_2,2025-08-24
2025-09-10 02:31:08,T009,Wheel_Wear_Sensor,56.55,units,Normal,Car_1,2025-09-01
2025-09-10 02:31:08,T010,Door_Sensor,1.0,status,Door Open,Car_4,2025-07-09
2025-09-10 02:31:08,T010,Brake_Pressure,6.13,bar,Warning,Car_2,2025-07-30
2025-09-10 02:31:08,T010,HVAC_Temperature,20.2,°C,Alert,Car_4,2025-07-03
2025-09-10 02:31:08,T010,Battery_Voltage,70.3,V,Low Voltage,Car_4,2025-07-27
2025-09-10 02:31:08,T010,Axle_Temperature,69.6,°C,Normal,Car_3,2025-06-21
2025-09-10 02:31:08,T010,Vibration_Monitor,52.39,units,Normal,Car_3,2025-08-10
2025-09-10 02:31:08,T010,Pantograph_Status,25.74,units,Normal,Car_4,2025-06-13
2025-09-10 02:31:08,T010,Traction_Current,59.72,units,Normal,Car_2,2025-06-15
2025-09-10 02:31:08,T010,Air_Compressor,54.62,units,Normal,Car_2,2025-08-05
2025-09-10 02:31:08,T010,Wheel_Wear_Sensor,52.84,units,Normal,Car_1,2025-07-06
2025-09-10 02:31:08,T011,Door_Sensor,0.0,status,Normal,Car_1,2025-07-08
2025-09-10 02:31:08,T011,Brake_Pressure,5.91,bar,Normal,Car_3,2025-09-08
2025-09-10 02:31:08,T011,HVAC_Temperature,22.7,°C,Normal,Car_1,2025-08-27
2025-09-10 02:31:08,T011,Battery_Voltage,77.4,V,Normal,Car_1,2025-06-26
2025-09-10 02:31:08,T011,Axle_Temperature,34.7,°C,Normal,Car_3,2025-08-08
2025-09-10 02:31:08,T011,Vibration_Monitor,22.23,units,Normal,Car_3,2025-06-13
2025-09-10 02:31:08,T011,Pantograph_Status,52.54,units,Normal,Car_4,2025-07-16
2025-09-10 02:31:08,T011,Traction_Current,24.35,units,Normal,Car_4,2025-07-13
2025-09-10 02:31:08,T011,Air_Compressor,41.84,units,Normal,Car_4,2025-08-12
2025-09-10 02:31:08,T011,Wheel_Wear_Sensor,6.25,units,Normal,Car_4,2025-08-22
2025-09-10 02:31:08,T012,Door_Sensor,1.0,status,Door Open,Car_4,2025-07-29
2025-09-10 02:31:08,T012,Brake_Pressure,5.92,bar,Normal,Car_3,2025-06-29
2025-09-10 02:31:08,T012,HVAC_Temperature,29.8,°C,Alert,Car_1,2025-08-12
2025-09-10 02:31:08,T012,Battery_Voltage,72.6,V,Normal,Car_4,2025-07-18
2025-09-10 02:31:08,T012,Axle_Temperature,35.8,°C,Normal,Car_4,2025-08-17
2025-09-10 02:31:08,T012,Vibration_Monitor,47.21,units,Normal,Car_2,2025-07-28
2025-09-10 02:31:08,T012,Pantograph_Status,85.66,units,Normal,Car_2,2025-08-01
2025-09-10 02:31:08,T012,Traction_Current,47.9,units,Normal,Car_1,2025-08-15
2025-09-10 02:31:08,T012,Air_Compressor,17.86,units,Normal,Car_3,2025-08-09
2025-09-10 02:31:08,T012,Wheel_Wear_Sensor,47.88,units,Normal,Car_1,2025-08-29
2025-09-10 02:31:08,T013,Door_Sensor,0.0,status,Normal,Car_2,2025-06-24
2025-09-10 02:31:08,T013,Brake_Pressure,6.06,bar,Normal,Car_2,2025-07-08
2025-09-10 02:31:08,T013,HVAC_Temperature,25.4,°C,Normal,Car_3,2025-07-22
2025-09-10 02:31:08,T013,Battery_Voltage,77.8,V,Normal,Car_4,2025-09-03
2025-09-10 02:31:08,T013,Axle_Temperature,70.1,°C,Overheating,Car_4,2025-08-01
2025-09-10 02:31:08,T013,Vibration_Monitor,97.58,units,Normal,Car_1,2025-08-16
2025-09-10 02:31:08,T013,Pantograph_Status,12.46,units,Warning,Car_2,2025-07-05
2025-09-10 02:31:08,T013,Traction_Current,23.05,units,Normal,Car_2,2025-09-05
2025-09-10 02:31:08,T013,Air_Compressor,17.13,units,Warning,Car_3,2025-09-07
2025-09-10 02:31:08,T013,Wheel_Wear_Sensor,68.52,units,Normal,Car_3,2025-08-06
2025-09-10 02:31:08,T014,Door_Sensor,0.0,status,Normal,Car_2,2025-07-19
2025-09-10 02:31:08,T014,Brake_Pressure,6.11,bar,Warning,Car_1,2025-08-28
2025-09-10 02:31:08,T014,HVAC_Temperature,25.4,°C,Normal,Car_4,2025-08-05
2025-09-10 02:31:08,T014,Battery_Voltage,72.4,V,Normal,Car_3,2025-08-05
2025-09-10 02:31:08,T014,Axle_Temperature,50.2,°C,Normal,Car_1,2025-09-02
2025-09-10 02:31:08,T014,Vibration_Monitor,31.43,units,Warning,Car_1,2025-07-26
2025-09-10 02:31:08,T014,Pantograph_Status,24.92,units,Normal,Car_2,2025-07-05
2025-09-10 02:31:08,T014,Traction_Current,32.92,units,Normal,Car_1,2025-06-24
2025-09-10 02:31:08,T014,Air_Compressor,65.47,units,Warning,Car_4,2025-06-19
2025-09-10 02:31:08,T014,Wheel_Wear_Sensor,98.55,units,Normal,Car_3,2025-08-02
2025-09-10 02:31:08,T015,Door_Sensor,0.0,status,Normal,Car_4,2025-06-16
2025-09-10 02:31:08,T015,Brake_Pressure,6.02,bar,Normal,Car_3,2025-09-09
2025-09-10 02:31:08,T015,HVAC_Temperature,25.5,°C,Normal,Car_1,2025-07-28
2025-09-10 02:31:08,T015,Battery_Voltage,73.7,V,Normal,Car_4,2025-06-25
2025-09-10 02:31:08,T015,Axle_Temperature,41.6,°C,Normal,Car_2,2025-09-01
2025-09-10 02:31:08,T015,Vibration_Monitor,15.11,units,Normal,Car_1,2025-06-26
2025-09-10 02:31:08,T015,Pantograph_Status,87.08,units,Normal,Car_4,2025-07-29
2025-09-10 02:31:08,T015,Traction_Current,58.56,units,Normal,Car_2,2025-07-24
2025-09-10 02:31:08,T015,Air_Compressor,23.56,units,Normal,Car_3,2025-06-13
2025-09-10 02:31:08,T015,Wheel_Wear_Sensor,24.32,units,Normal,Car_3,2025-07-29
2025-09-10 02:31:08,T016,Door_Sensor,1.0,status,Door Open,Car_3,2025-08-02
2025-09-10 02:31:08,T016,Brake_Pressure,5.9,bar,Normal,Car_4,2025-08-12
2025-09-10 02:31:08,T016,HVAC_Temperature,21.3,°C,Alert,Car_1,2025-06-12
2025-09-10 02:31:08,T016,Battery_Voltage,70.9,V,Low Voltage,Car_1,2025-08-06
2025-09-10 02:31:08,T016,Axle_Temperature,72.0,°C,Overheating,Car_2,2025-07-19
2025-09-10 02:31:08,T016,Vibration_Monitor,14.16,units,Normal,Car_3,2025-07-26
2025-09-10 02:31:08,T016,Pantograph_Status,93.96,units,Normal,Car_3,2025-09-02
2025-09-10 02:31:08,T016,Traction_Current,94.46,units,Normal,Car_3,2025-07-11
2025-09-10 02:31:08,T016,Air_Compressor,3.43,units,Normal,Car_1,2025-07-31
2025-09-10 02:31:08,T016,Wheel_Wear_Sensor,44.04,units,Alert,Car_2,2025-06-28
2025-09-10 02:31:08,T017,Door_Sensor,0.0,status,Normal,Car_4,2025-08-23
2025-09-10 02:31:08,T017,Brake_Pressure,5.87,bar,Warning,Car_4,2025-08-20
2025-09-10 02:31:08,T017,HVAC_Temperature,24.1,°C,Normal,Car_1,2025-08-20
2025-09-10 02:31:08,T017,Battery_Voltage,75.2,V,Normal,Car_3,2025-08-17
2025-09-10 02:31:08,T017,Axle_Temperature,77.9,°C,Overheating,Car_3,2025-07-01
2025-09-10 02:31:08,T017,Vibration_Monitor,59.22,units,Warning,Car_3,2025-06-27
2025-09-10 02:31:08,T017,Pantograph_Status,14.27,units,Warning,Car_1,2025-06-12
2025-09-10 02:31:08,T017,Traction_Current,42.57,units,Normal,Car_2,2025-07-28
2025-09-10 02:31:08,T017,Air_Compressor,77.47,units,Normal,Car_1,2025-08-23
2025-09-10 02:31:08,T017,Wheel_Wear_Sensor,14.17,units,Normal,Car_1,2025-08-19
2025-09-10 02:31:08,T018,Door_Sensor,0.0,status,Normal,Car_1,2025-08-21
2025-09-10 02:31:08,T018,Brake_Pressure,5.99,bar,Normal,Car_3,2025-08-11
2025-09-10 02:31:08,T018,HVAC_Temperature,29.9,°C,Alert,Car_4,2025-08-25
2025-09-10 02:31:08,T018,Battery_Voltage,77.1,V,Normal,Car_4,2025-08-12
2025-09-10 02:31:08,T018,Axle_Temperature,74.8,°C,Overheating,Car_4,2025-08-01
2025-09-10 02:31:08,T018,Vibration_Monitor,42.72,units,Alert,Car_1,2025-06-24
2025-09-10 02:31:08,T018,Pantograph_Status,3.27,units,Warning,Car_3,2025-06-15
2025-09-10 02:31:08,T018,Traction_Current,14.17,units,Normal,Car_2,2025-07-05
2025-09-10 02:31:08,T018,Air_Compressor,1.15,units,Warning,Car_4,2025-08-09
2025-09-10 02:31:08,T018,Wheel_Wear_Sensor,45.6,units,Normal,Car_2,2025-07-02
2025-09-10 02:31:08,T019,Door_Sensor,1.0,status,Door Open,Car_3,2025-07-07
2025-09-10 02:31:08,T019,Brake_Pressure,6.18,bar,Warning,Car_1,2025-08-10
2025-09-10 02:31:08,T019,HVAC_Temperature,26.6,°C,Alert,Car_4,2025-09-07
2025-09-10 02:31:08,T019,Battery_Voltage,71.6,V,Low Voltage,Car_4,2025-08-16
2025-09-10 02:31:08,T019,Axle_Temperature,39.4,°C,Normal,Car_1,2025-08-26
2025-09-10 02:31:08,T019,Vibration_Monitor,4.23,units,Normal,Car_2,2025-07-09
2025-09-10 02:31:08,T019,Pantograph_Status,70.64,units,Normal,Car_2,2025-07-07
2025-09-10 02:31:08,T019,Traction_Current,1.38,units,Normal,Car_1,2025-08-05
2025-09-10 02:31:08,T019,Air_Compressor,31.97,units,Normal,Car_1,2025-06-29
2025-09-10 02:31:08,T019,Wheel_Wear_Sensor,63.79,units,Warning,Car_3,2025-08-30
2025-09-10 02:31:08,T020,Door_Sensor,1.0,status,Door Open,Car_2,2025-06-23
2025-09-10 02:31:08,T020,Brake_Pressure,5.94,bar,Normal,Car_1,2025-09-09
2025-09-10 02:31:08,T020,HVAC_Temperature,28.0,°C,Alert,Car_4,2025-07-03
2025-09-10 02:31:08,T020,Battery_Voltage,74.8,V,Normal,Car_4,2025-06-14
2025-09-10 02:31:08,T020,Axle_Temperature,36.1,°C,Normal,Car_1,2025-07-29
2025-09-10 02:31:08,T020,Vibration_Monitor,16.77,units,Normal,Car_3,2025-08-06
2025-09-10 02:31:08,T020,Pantograph_Status,27.13,units,Normal,Car_1,2025-09-03
2025-09-10 02:31:08,T020,Traction_Current,26.95,units,Normal,Car_1,2025-07-21
2025-09-10 02:31:08,T020,Air_Compressor,35.37,units,Normal,Car_4,2025-07-07
2025-09-10 02:31:08,T020,Wheel_Wear_Sensor,81.32,units,Normal,Car_4,2025-06-21
2025-09-10 02:31:08,T021,Door_Sensor,0.0,status,Normal,Car_3,2025-07-16
2025-09-10 02:31:08,T021,Brake_Pressure,6.01,bar,Normal,Car_2,2025-07-10
2025-09-10 02:31:08,T021,HVAC_Temperature,26.1,°C,Alert,Car_3,2025-09-04
2025-09-10 02:31:08,T021,Battery_Voltage,73.9,V,Normal,Car_3,2025-08-24
2025-09-10 02:31:08,T021,Axle_Temperature,53.5,°C,Normal,Car_2,2025-08-20
2025-09-10 02:31:08,T021,Vibration_Monitor,63.55,units,Warning,Car_3,2025-06-15
2025-09-10 02:31:08,T021,Pantograph_Status,73.42,units,Normal,Car_1,2025-07-09
2025-09-10 02:31:08,T021,Traction_Current,49.63,units,Normal,Car_1,2025-08-07
2025-09-10 02:31:08,T021,Air_Compressor,51.47,units,Normal,Car_1,2025-08-14
2025-09-10 02:31:08,T021,Wheel_Wear_Sensor,14.53,units,Normal,Car_3,2025-06-22
2025-09-10 02:31:08,T022,Door_Sensor,1.0,status,Door Open,Car_2,2025-06-13
2025-09-10 02:31:08,T022,Brake_Pressure,5.82,bar,Warning,Car_2,2025-08-31
2025-09-10 02:31:08,T022,HVAC_Temperature,29.2,°C,Alert,Car_3,2025-07-09
2025-09-10 02:31:08,T022,Battery_Voltage,74.9,V,Normal,Car_3,2025-08-06
2025-09-10 02:31:08,T022,Axle_Temperature,52.0,°C,Normal,Car_2,2025-06-30
2025-09-10 02:31:08,T022,Vibration_Monitor,2.8,units,Normal,Car_2,2025-08-03
2025-09-10 02:31:08,T022,Pantograph_Status,29.31,units,Alert,Car_4,2025-08-14
2025-09-10 02:31:08,T022,Traction_Current,59.5,units,Normal,Car_1,2025-07-19
2025-09-10 02:31:08,T022,Air_Compressor,53.7,units,Normal,Car_1,2025-08-25
2025-09-10 02:31:08,T022,Wheel_Wear_Sensor,40.79,units,Normal,Car_4,2025-07-03
2025-09-10 02:31:08,T023,Door_Sensor,1.0,status,Door Open,Car_1,2025-08-23
2025-09-10 02:31:08,T023,Brake_Pressure,6.1,bar,Normal,Car_3,2025-08-07
2025-09-10 02:31:08,T023,HVAC_Temperature,23.4,°C,Normal,Car_3,2025-08-08
2025-09-10 02:31:08,T023,Battery_Voltage,70.8,V,Low Voltage,Car_1,2025-06-15
2025-09-10 02:31:08,T023,Axle_Temperature,38.3,°C,Normal,Car_2,2025-06-12
2025-09-10 02:31:08,T023,Vibration_Monitor,23.53,units,Normal,Car_4,2025-08-07
2025-09-10 02:31:08,T023,Pantograph_Status,51.13,units,Normal,Car_3,2025-06-21
2025-09-10 02:31:08,T023,Traction_Current,17.78,units,Normal,Car_4,2025-06-29
2025-09-10 02:31:08,T023,Air_Compressor,33.02,units,Normal,Car_2,2025-06-28
2025-09-10 02:31:08,T023,Wheel_Wear_Sensor,87.02,units,Warning,Car_2,2025-07-27
2025-09-10 02:31:08,T024,Door_Sensor,1.0,status,Door Open,Car_2,2025-07-14
2025-09-10 02:31:08,T024,Brake_Pressure,5.96,bar,Normal,Car_3,2025-08-16
2025-09-10 02:31:08,T024,HVAC_Temperature,25.3,°C,Normal,Car_4,2025-07-10
2025-09-10 02:31:08,T024,Battery_Voltage,70.0,V,Low Voltage,Car_2,2025-08-17
2025-09-10 02:31:08,T024,Axle_Temperature,65.1,°C,Normal,Car_3,2025-06-23
2025-09-10 02:31:08,T024,Vibration_Monitor,99.66,units,Normal,Car_3,2025-08-14
2025-09-10 02:31:08,T024,Pantograph_Status,82.34,units,Normal,Car_1,2025-08-28
2025-09-10 02:31:08,T024,Traction_Current,54.52,units,Normal,Car_3,2025-07-07
2025-09-10 02:31:08,T024,Air_Compressor,66.06,units,Normal,Car_2,2025-08-07
2025-09-10 02:31:08,T024,Wheel_Wear_Sensor,3.17,units,Warning,Car_2,2025-08-30
2025-09-10 02:31:08,T025,Door_Sensor,0.0,status,Normal,Car_2,2025-07-05
2025-09-10 02:31:08,T025,Brake_Pressure,6.12,bar,Warning,Car_1,2025-07-10
2025-09-10 02:31:08,T025,HVAC_Temperature,22.2,°C,Normal,Car_3,2025-08-19
2025-09-10 02:31:08,T025,Battery_Voltage,71.7,V,Low Voltage,Car_2,2025-08-26
2025-09-10 02:31:08,T025,Axle_Temperature,50.6,°C,Normal,Car_2,2025-07-04
2025-09-10 02:31:08,T025,Vibration_Monitor,80.49,units,Normal,Car_2,2025-07-09
2025-09-10 02:31:08,T025,Pantograph_Status,96.98,units,Normal,Car_4,2025-07-23
2025-09-10 02:31:08,T025,Traction_Current,20.5,units,Normal,Car_2,2025-06-18
2025-09-10 02:31:08,T025,Air_Compressor,45.39,units,Normal,Car_4,2025-08-02
2025-09-10 02:31:08,T025,Wheel_Wear_Sensor,82.48,units,Normal,Car_3,2025-08-01
2025-09-10 03:31:08,T001,Door_Sensor,1.0,status,Door Open,Car_1,2025-06-25
2025-09-10 03:31:08,T001,Brake_Pressure,6.0,bar,Normal,Car_2,2025-07-27
2025-09-10 03:31:08,T001,HVAC_Temperature,27.9,°C,Alert,Car_4,2025-06-22
2025-09-10 03:31:08,T001,Battery_Voltage,77.9,V,Normal,Car_1,2025-06-24
2025-09-10 03:31:08,T001,Axle_Temperature,71.6,°C,Overheating,Car_1,2025-09-04
2025-09-10 03:31:08,T001,Vibration_Monitor,52.43,units,Normal,Car_1,2025-07-17
2025-09-10 03:31:08,T001,Pantograph_Status,99.44,units,Normal,Car_4,2025-08-24
2025-09-10 03:31:08,T001,Traction_Current,86.96,units,Normal,Car_3,2025-07-05
2025-09-10 03:31:08,T001,Air_Compressor,47.47,units,Normal,Car_4,2025-08-07
2025-09-10 03:31:08,T001,Wheel_Wear_Sensor,36.24,units,Normal,Car_4,2025-09-09
2025-09-10 03:31:08,T002,Door_Sensor,0.0,status,Normal,Car_3,2025-06-23
2025-09-10 03:31:08,T002,Brake_Pressure,5.87,bar,Warning,Car_3,2025-08-31
2025-09-10 03:31:08,T002,HVAC_Temperature,28.6,°C,Alert,Car_3,2025-06-27
2025-09-10 03:31:08,T002,Battery_Voltage,72.1,V,Normal,Car_3,2025-06-21
2025-09-10 03:31:08,T002,Axle_Temperature,61.0,°C,Normal,Car_3,2025-06-17
2025-09-10 03:31:08,T002,Vibration_Monitor,68.43,units,Alert,Car_1,2025-08-15
2025-09-10 03:31:08,T002,Pantograph_Status,82.37,units,Normal,Car_1,2025-07-12
2025-09-10 03:31:08,T002,Traction_Current,37.65,units,Normal,Car_4,2025-07-18
2025-09-10 03:31:08,T002,Air_Compressor,2.07,units,Warning,Car_4,2025-06-27
2025-09-10 03:31:08,T002,Wheel_Wear_Sensor,12.06,units,Normal,Car_2,2025-08-03
2025-09-10 03:31:08,T003,Door_Sensor,0.0,status,Normal,Car_2,2025-08-04
2025-09-10 03:31:08,T003,Brake_Pressure,5.92,bar,Normal,Car_4,2025-09-04
2025-09-10 03:31:08,T003,HVAC_Temperature,20.2,°C,Alert,Car_4,2025-08-05
2025-09-10 03:31:08,T003,Battery_Voltage,74.9,V,Normal,Car_4,2025-09-09
2025-09-10 03:31:08,T003,Axle_Temperature,57.2,°C,Normal,Car_3,2025-09-07
2025-09-10 03:31:08,T003,Vibration_Monitor,4.6,units,Normal,Car_4,2025-09-07
2025-09-10 03:31:08,T003,Pantograph_Status,40.36,units,Normal,Car_2,2025-07-20
2025-09-10 03:31:08,T003,Traction_Current,53.68,units,Normal,Car_1,2025-08-18
2025-09-10 03:31:08,T003,Air_Compressor,33.9,units,Warning,Car_1,2025-07-04
2025-09-10 03:31:08,T003,Wheel_Wear_Sensor,26.51,units,Normal,Car_2,2025-07-10
2025-09-10 03:31:08,T004,Door_Sensor,1.0,status,Door Open,Car_4,2025-06-12
2025-09-10 03:31:08,T004,Brake_Pressure,6.11,bar,Warning,Car_3,2025-06-12
2025-09-10 03:31:08,T004,HVAC_Temperature,27.4,°C,Alert,Car_1,2025-06-13
2025-09-10 03:31:08,T004,Battery_Voltage,74.7,V,Normal,Car_1,2025-06-24
2025-09-10 03:31:08,T004,Axle_Temperature,64.6,°C,Normal,Car_3,2025-07-31
2025-09-10 03:31:08,T004,Vibration_Monitor,27.12,units,Normal,Car_1,2025-09-01
2025-09-10 03:31:08,T004,Pantograph_Status,2.19,units,Normal,Car_2,2025-07-16
2025-09-10 03:31:08,T004,Traction_Current,43.75,units,Normal,Car_1,2025-06-30
2025-09-10 03:31:08,T004,Air_Compressor,35.77,units,Normal,Car_1,2025-07-22
2025-09-10 03:31:08,T004,Wheel_Wear_Sensor,78.76,units,Normal,Car_4,2025-07-15
2025-09-10 03:31:08,T005,Door_Sensor,1.0,status,Door Open,Car_3,2025-07-26
2025-09-10 03:31:08,T005,Brake_Pressure,6.09,bar,Normal,Car_4,2025-07-26
2025-09-10 03:31:08,T005,HVAC_Temperature,24.9,°C,Normal,Car_2,2025-09-08
2025-09-10 03:31:08,T005,Battery_Voltage,71.5,V,Low Voltage,Car_4,2025-09-02
2025-09-10 03:31:08,T005,Axle_Temperature,35.0,°C,Normal,Car_4,2025-08-13
2025-09-10 03:31:08,T005,Vibration_Monitor,96.09,units,Normal,Car_4,2025-07-17
2025-09-10 03:31:08,T005,Pantograph_Status,3.48,units,Normal,Car_3,2025-07-08
2025-09-10 03:31:08,T005,Traction_Current,11.57,units,Normal,Car_3,2025-07-25
2025-09-10 03:31:08,T005,Air_Compressor,10.62,units,Normal,Car_2,2025-08-06
2025-09-10 03:31:08,T005,Wheel_Wear_Sensor,76.35,units,Normal,Car_2,2025-07-22
2025-09-10 03:31:08,T006,Door_Sensor,0.0,status,Normal,Car_1,2025-08-16
2025-09-10 03:31:08,T006,Brake_Pressure,5.87,bar,Warning,Car_4,2025-06-16
2025-09-10 03:31:08,T006,HVAC_Temperature,22.5,°C,Normal,Car_1,2025-07-13
2025-09-10 03:31:08,T006,Battery_Voltage,74.2,V,Normal,Car_1,2025-06-19
2025-09-10 03:31:08,T006,Axle_Temperature,54.8,°C,Normal,Car_1,2025-07-26
2025-09-10 03:31:08,T006,Vibration_Monitor,76.65,units,Alert,Car_4,2025-06-24
2025-09-10 03:31:08,T006,Pantograph_Status,85.55,units,Normal,Car_1,2025-08-06
2025-09-10 03:31:08,T006,Traction_Current,69.29,units,Warning,Car_1,2025-08-17
2025-09-10 03:31:08,T006,Air_Compressor,66.43,units,Normal,Car_4,2025-07-18
2025-09-10 03:31:08,T006,Wheel_Wear_Sensor,75.31,units,Normal,Car_2,2025-08-23
2025-09-10 03:31:08,T007,Door_Sensor,0.0,status,Normal,Car_1,2025-07-18
2025-09-10 03:31:08,T007,Brake_Pressure,6.14,bar,Warning,Car_4,2025-09-05
2025-09-10 03:31:08,T007,HVAC_Temperature,25.4,°C,Normal,Car_4,2025-07-27
2025-09-10 03:31:08,T007,Battery_Voltage,71.3,V,Low Voltage,Car_1,2025-07-25
2025-09-10 03:31:08,T007,Axle_Temperature,75.8,°C,Overheating,Car_1,2025-08-31
2025-09-10 03:31:08,T007,Vibration_Monitor,6.1,units,Normal,Car_4,2025-06-16
2025-09-10 03:31:08,T007,Pantograph_Status,96.25,units,Warning,Car_2,2025-06-15
2025-09-10 03:31:08,T007,Traction_Current,8.14,units,Normal,Car_2,2025-07-05
2025-09-10 03:31:08,T007,Air_Compressor,18.91,units,Normal,Car_1,2025-08-25
2025-09-10 03:31:08,T007,Wheel_Wear_Sensor,79.79,units,Normal,Car_2,2025-06-25
2025-09-10 03:31:08,T008,Door_Sensor,1.0,status,Door Open,Car_4,2025-08-21
2025-09-10 03:31:08,T008,Brake_Pressure,6.05,bar,Normal,Car_1,2025-08-06
2025-09-10 03:31:08,T008,HVAC_Temperature,23.6,°C,Normal,Car_2,2025-07-19
2025-09-10 03:31:08,T008,Battery_Voltage,70.2,V,Low Voltage,Car_3,2025-08-17
2025-09-10 03:31:08,T008,Axle_Temperature,43.3,°C,Normal,Car_4,2025-07-11
2025-09-10 03:31:08,T008,Vibration_Monitor,28.53,units,Warning,Car_4,2025-07-26
2025-09-10 03:31:08,T008,Pantograph_Status,81.26,units,Normal,Car_2,2025-08-05
2025-09-10 03:31:08,T008,Traction_Current,19.73,units,Normal,Car_3,2025-07-18
2025-09-10 03:31:08,T008,Air_Compressor,80.44,units,Normal,Car_1,2025-06-20
2025-09-10 03:31:08,T008,Wheel_Wear_Sensor,96.25,units,Normal,Car_4,2025-06-29
